2.333984375000000000e-01	1.816406250000000000e-01	6.835937500000000000e-01	1.787109375000000000e-01
7.148437500000000000e-01	6.015625000000000000e-01	2.890625000000000000e-01	4.667968750000000000e-01
8.515625000000000000e-01	5.273437500000000000e-01	7.695312500000000000e-01	8.515625000000000000e-01
6.250000000000000000e-01	9.140625000000000000e-01	6.953125000000000000e-01	6.679687500000000000e-01
7.617187500000000000e-01	8.398437500000000000e-01	6.328125000000000000e-01	6.992187500000000000e-01
6.914062500000000000e-01	5.820312500000000000e-01	7.539062500000000000e-01	9.140625000000000000e-01
6.093750000000000000e-01	8.789062500000000000e-01	7.578125000000000000e-01	9.726562500000000000e-01
7.929687500000000000e-01	7.421875000000000000e-01	8.906250000000000000e-01	7.031250000000000000e-01
8.398437500000000000e-01	7.656250000000000000e-01	6.054687500000000000e-01	8.515625000000000000e-01
9.492187500000000000e-01	8.984375000000000000e-01	6.601562500000000000e-01	8.085937500000000000e-01
9.804687500000000000e-01	9.218750000000000000e-01	7.968750000000000000e-01	9.882812500000000000e-01
7.343750000000000000e-01	7.812500000000000000e-01	6.640625000000000000e-01	9.101562500000000000e-01
8.398437500000000000e-01	8.593750000000000000e-01	9.414062500000000000e-01	7.500000000000000000e-01
7.539062500000000000e-01	9.960937500000000000e-01	9.218750000000000000e-01	7.421875000000000000e-01
8.281250000000000000e-01	8.398437500000000000e-01	6.796875000000000000e-01	7.812500000000000000e-01
7.929687500000000000e-01	8.789062500000000000e-01	9.335937500000000000e-01	9.414062500000000000e-01
9.179687500000000000e-01	1.000000000000000000e+00	9.257812500000000000e-01	7.929687500000000000e-01
7.695312500000000000e-01	8.593750000000000000e-01	7.695312500000000000e-01	8.789062500000000000e-01
8.593750000000000000e-01	7.539062500000000000e-01	7.343750000000000000e-01	8.398437500000000000e-01
7.617187500000000000e-01	7.421875000000000000e-01	8.554687500000000000e-01	9.531250000000000000e-01
9.804687500000000000e-01	8.632812500000000000e-01	8.515625000000000000e-01	8.476562500000000000e-01
7.968750000000000000e-01	8.164062500000000000e-01	8.515625000000000000e-01	7.070312500000000000e-01
8.710937500000000000e-01	8.945312500000000000e-01	6.328125000000000000e-01	8.554687500000000000e-01
7.421875000000000000e-01	9.765625000000000000e-01	7.226562500000000000e-01	5.351562500000000000e-01
4.550781250000000000e-01	8.398437500000000000e-01	6.484375000000000000e-01	9.843750000000000000e-01
4.355468750000000000e-01	7.695312500000000000e-01	6.679687500000000000e-01	7.851562500000000000e-01
7.539062500000000000e-01	9.296875000000000000e-01	7.890625000000000000e-01	6.640625000000000000e-01
9.062500000000000000e-01	5.078125000000000000e-01	7.656250000000000000e-01	9.101562500000000000e-01
