3.554687500000000000e-01	4.956054687500000000e-02	6.210937500000000000e-01	-8.659362792968750000e-04
7.031250000000000000e-01	5.585937500000000000e-01	-8.468627929687500000e-04	1.396484375000000000e-01
5.742187500000000000e-01	3.300781250000000000e-01	7.382812500000000000e-01	5.351562500000000000e-01
6.132812500000000000e-01	7.968750000000000000e-01	5.429687500000000000e-01	5.585937500000000000e-01
6.875000000000000000e-01	9.023437500000000000e-01	5.195312500000000000e-01	5.937500000000000000e-01
5.859375000000000000e-01	5.429687500000000000e-01	7.421875000000000000e-01	7.929687500000000000e-01
3.867187500000000000e-01	7.968750000000000000e-01	8.203125000000000000e-01	8.125000000000000000e-01
7.773437500000000000e-01	5.156250000000000000e-01	9.375000000000000000e-01	6.328125000000000000e-01
8.984375000000000000e-01	8.242187500000000000e-01	3.417968750000000000e-01	6.992187500000000000e-01
9.101562500000000000e-01	9.140625000000000000e-01	4.707031250000000000e-01	7.617187500000000000e-01
9.570312500000000000e-01	8.671875000000000000e-01	5.664062500000000000e-01	9.687500000000000000e-01
7.539062500000000000e-01	6.914062500000000000e-01	5.703125000000000000e-01	8.750000000000000000e-01
8.828125000000000000e-01	7.304687500000000000e-01	7.265625000000000000e-01	7.734375000000000000e-01
7.890625000000000000e-01	8.710937500000000000e-01	9.335937500000000000e-01	6.679687500000000000e-01
9.531250000000000000e-01	8.632812500000000000e-01	6.875000000000000000e-01	6.367187500000000000e-01
7.656250000000000000e-01	7.421875000000000000e-01	8.320312500000000000e-01	8.359375000000000000e-01
8.984375000000000000e-01	1.000000000000000000e+00	9.414062500000000000e-01	7.460937500000000000e-01
7.460937500000000000e-01	8.398437500000000000e-01	6.367187500000000000e-01	8.671875000000000000e-01
8.476562500000000000e-01	6.757812500000000000e-01	6.953125000000000000e-01	6.718750000000000000e-01
7.578125000000000000e-01	6.523437500000000000e-01	9.570312500000000000e-01	9.648437500000000000e-01
1.000000000000000000e+00	6.757812500000000000e-01	8.828125000000000000e-01	6.562500000000000000e-01
6.914062500000000000e-01	7.578125000000000000e-01	7.226562500000000000e-01	8.593750000000000000e-01
4.394531250000000000e-01	7.226562500000000000e-01	6.835937500000000000e-01	7.031250000000000000e-01
5.703125000000000000e-01	6.328125000000000000e-01	4.335937500000000000e-01	6.718750000000000000e-01
1.611328125000000000e-01	8.867187500000000000e-01	3.339843750000000000e-01	7.500000000000000000e-01
2.617187500000000000e-01	8.085937500000000000e-01	5.820312500000000000e-01	6.601562500000000000e-01
5.507812500000000000e-01	9.687500000000000000e-01	6.250000000000000000e-01	7.617187500000000000e-01
7.265625000000000000e-01	3.437500000000000000e-01	7.265625000000000000e-01	9.570312500000000000e-01
