1.796875000000000000e-01	1.215820312500000000e-01	6.171875000000000000e-01	1.562500000000000000e-01
5.625000000000000000e-01	5.312500000000000000e-01	1.689453125000000000e-01	5.742187500000000000e-01
7.343750000000000000e-01	3.925781250000000000e-01	6.718750000000000000e-01	7.851562500000000000e-01
3.671875000000000000e-01	7.460937500000000000e-01	4.687500000000000000e-01	3.515625000000000000e-01
5.039062500000000000e-01	8.515625000000000000e-01	5.078125000000000000e-01	7.929687500000000000e-01
6.289062500000000000e-01	6.054687500000000000e-01	7.851562500000000000e-01	8.867187500000000000e-01
6.289062500000000000e-01	9.062500000000000000e-01	6.250000000000000000e-01	8.007812500000000000e-01
6.992187500000000000e-01	6.835937500000000000e-01	8.125000000000000000e-01	5.976562500000000000e-01
6.757812500000000000e-01	7.773437500000000000e-01	5.898437500000000000e-01	8.320312500000000000e-01
8.750000000000000000e-01	7.851562500000000000e-01	6.093750000000000000e-01	6.093750000000000000e-01
8.046875000000000000e-01	7.343750000000000000e-01	7.929687500000000000e-01	8.671875000000000000e-01
7.148437500000000000e-01	8.945312500000000000e-01	6.093750000000000000e-01	8.281250000000000000e-01
8.242187500000000000e-01	7.539062500000000000e-01	8.281250000000000000e-01	8.984375000000000000e-01
7.734375000000000000e-01	8.007812500000000000e-01	9.375000000000000000e-01	7.031250000000000000e-01
8.789062500000000000e-01	8.632812500000000000e-01	8.398437500000000000e-01	8.242187500000000000e-01
7.656250000000000000e-01	9.179687500000000000e-01	8.789062500000000000e-01	8.789062500000000000e-01
8.750000000000000000e-01	7.812500000000000000e-01	9.062500000000000000e-01	9.101562500000000000e-01
8.710937500000000000e-01	8.359375000000000000e-01	9.414062500000000000e-01	7.695312500000000000e-01
8.476562500000000000e-01	7.187500000000000000e-01	7.734375000000000000e-01	8.125000000000000000e-01
8.007812500000000000e-01	7.031250000000000000e-01	7.812500000000000000e-01	8.710937500000000000e-01
7.773437500000000000e-01	8.164062500000000000e-01	7.617187500000000000e-01	7.460937500000000000e-01
8.437500000000000000e-01	7.304687500000000000e-01	7.343750000000000000e-01	7.890625000000000000e-01
8.984375000000000000e-01	8.750000000000000000e-01	6.054687500000000000e-01	7.617187500000000000e-01
5.781250000000000000e-01	7.890625000000000000e-01	9.179687500000000000e-01	4.511718750000000000e-01
2.714843750000000000e-01	7.265625000000000000e-01	4.707031250000000000e-01	9.140625000000000000e-01
3.339843750000000000e-01	8.593750000000000000e-01	4.453125000000000000e-01	6.289062500000000000e-01
8.203125000000000000e-01	8.671875000000000000e-01	7.617187500000000000e-01	5.585937500000000000e-01
6.757812500000000000e-01	2.949218750000000000e-01	7.382812500000000000e-01	8.046875000000000000e-01
