4.687500000000000000e-01	5.312500000000000000e-01	8.203125000000000000e-01	5.078125000000000000e-01	-3.143310546875000000e-03	8.203125000000000000e-01	-1.213073730468750000e-03	3.125000000000000000e-02
8.437500000000000000e-01	-4.638671875000000000e-03	9.882812500000000000e-01	-4.089355468750000000e-03	-5.874633789062500000e-04	5.039062500000000000e-01	1.923828125000000000e-01	2.011718750000000000e-01
3.125000000000000000e-01	9.375000000000000000e-01	1.894531250000000000e-01	9.648437500000000000e-01	2.753906250000000000e-01	8.398437500000000000e-01	4.160156250000000000e-01	-1.312255859375000000e-03
5.429687500000000000e-01	3.496093750000000000e-01	1.044921875000000000e-01	7.187500000000000000e-01	4.199218750000000000e-01	5.546875000000000000e-01	5.039062500000000000e-01	2.304687500000000000e-01
1.000000000000000000e+00	6.054687500000000000e-01	8.125000000000000000e-01	5.937500000000000000e-01	8.203125000000000000e-01	4.511718750000000000e-01	3.750000000000000000e-01	3.149414062500000000e-02
6.210937500000000000e-01	8.125000000000000000e-01	8.515625000000000000e-01	3.046875000000000000e-01	5.468750000000000000e-01	5.546875000000000000e-01	3.339843750000000000e-01	1.269531250000000000e-01
6.289062500000000000e-01	7.421875000000000000e-01	4.882812500000000000e-01	5.781250000000000000e-01	2.773437500000000000e-01	7.539062500000000000e-01	6.250000000000000000e-01	6.718750000000000000e-01
9.375000000000000000e-01	9.687500000000000000e-01	7.031250000000000000e-01	5.937500000000000000e-01	2.080078125000000000e-01	1.000000000000000000e+00	7.500000000000000000e-01	2.753906250000000000e-01
8.203125000000000000e-01	7.070312500000000000e-01	9.296875000000000000e-01	6.562500000000000000e-01	5.976562500000000000e-01	2.519531250000000000e-01	7.617187500000000000e-01	8.476562500000000000e-01
8.593750000000000000e-01	1.000000000000000000e+00	5.195312500000000000e-01	9.921875000000000000e-01	7.773437500000000000e-01	6.718750000000000000e-01	8.789062500000000000e-01	8.789062500000000000e-01
9.960937500000000000e-01	7.773437500000000000e-01	6.835937500000000000e-01	9.453125000000000000e-01	9.179687500000000000e-01	6.054687500000000000e-01	8.437500000000000000e-01	9.687500000000000000e-01
7.890625000000000000e-01	9.140625000000000000e-01	7.382812500000000000e-01	8.164062500000000000e-01	4.375000000000000000e-01	8.671875000000000000e-01	7.070312500000000000e-01	6.835937500000000000e-01
