4.785156250000000000e-01	-5.416870117187500000e-04	9.062500000000000000e-01	5.585937500000000000e-01	-2.260208129882812500e-04	1.274108886718750000e-03	8.867187500000000000e-01	5.234375000000000000e-01
1.533203125000000000e-01	5.820312500000000000e-01	3.769531250000000000e-01	5.742187500000000000e-01	8.867187500000000000e-01	3.828125000000000000e-01	2.001953125000000000e-01	7.070312500000000000e-01
4.052734375000000000e-02	5.234375000000000000e-01	4.355468750000000000e-01	6.406250000000000000e-01	2.773437500000000000e-01	3.281250000000000000e-01	5.937500000000000000e-01	8.984375000000000000e-01
8.359375000000000000e-01	9.687500000000000000e-01	8.164062500000000000e-01	8.671875000000000000e-01	5.429687500000000000e-01	6.796875000000000000e-01	4.726562500000000000e-01	3.867187500000000000e-01
8.242187500000000000e-01	9.609375000000000000e-01	5.429687500000000000e-01	5.078125000000000000e-01	2.871093750000000000e-01	5.039062500000000000e-01	7.617187500000000000e-01	8.125000000000000000e-01
7.890625000000000000e-01	8.007812500000000000e-01	4.003906250000000000e-02	9.531250000000000000e-01	9.335937500000000000e-01	7.109375000000000000e-01	4.277343750000000000e-01	4.101562500000000000e-01
5.234375000000000000e-01	5.429687500000000000e-01	3.828125000000000000e-01	6.250000000000000000e-01	7.812500000000000000e-01	4.531250000000000000e-01	7.500000000000000000e-01	6.640625000000000000e-01
1.000000000000000000e+00	9.609375000000000000e-01	7.890625000000000000e-01	1.025390625000000000e-01	-2.365112304687500000e-03	8.242187500000000000e-01	2.539062500000000000e-01	3.398437500000000000e-01
3.476562500000000000e-01	8.867187500000000000e-01	2.265625000000000000e-01	5.444335937500000000e-02	8.320312500000000000e-01	8.710937500000000000e-01	6.367187500000000000e-01	6.054687500000000000e-01
4.902343750000000000e-01	2.236328125000000000e-01	8.359375000000000000e-01	6.328125000000000000e-01	9.882812500000000000e-01	9.218750000000000000e-01	8.242187500000000000e-01	8.437500000000000000e-01
6.171875000000000000e-01	3.789062500000000000e-01	5.898437500000000000e-01	6.640625000000000000e-01	7.304687500000000000e-01	6.562500000000000000e-01	8.515625000000000000e-01	5.195312500000000000e-01
1.669921875000000000e-01	4.082031250000000000e-01	8.476562500000000000e-01	7.500000000000000000e-01	6.796875000000000000e-01	5.395507812500000000e-02	7.109375000000000000e-01	7.890625000000000000e-01
