8.242187500000000000e-01	2.236328125000000000e-01	7.743835449218750000e-04	5.703125000000000000e-01	7.304687500000000000e-01	6.757812500000000000e-01	5.664062500000000000e-01	7.617187500000000000e-01
8.593750000000000000e-01	5.429687500000000000e-01	6.992187500000000000e-01	7.109375000000000000e-01	9.765625000000000000e-01	8.515625000000000000e-01	9.414062500000000000e-01	9.570312500000000000e-01
8.632812500000000000e-01	9.414062500000000000e-01	7.734375000000000000e-01	9.140625000000000000e-01	9.687500000000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	8.945312500000000000e-01
7.812500000000000000e-01	8.632812500000000000e-01	1.000000000000000000e+00	8.867187500000000000e-01	1.000000000000000000e+00	9.921875000000000000e-01	8.828125000000000000e-01	9.375000000000000000e-01
-5.602836608886718750e-05	6.757812500000000000e-01	-1.777648925781250000e-03	5.664062500000000000e-01	8.828125000000000000e-01	1.000000000000000000e+00	9.609375000000000000e-01	8.632812500000000000e-01
4.241943359375000000e-03	8.203125000000000000e-01	8.476562500000000000e-01	5.742187500000000000e-01	4.394531250000000000e-01	6.601562500000000000e-01	5.781250000000000000e-01	9.179687500000000000e-01
9.921875000000000000e-01	5.703125000000000000e-01	6.796875000000000000e-01	9.062500000000000000e-01	6.406250000000000000e-01	1.000000000000000000e+00	9.257812500000000000e-01	8.789062500000000000e-01
7.578125000000000000e-01	8.945312500000000000e-01	6.875000000000000000e-01	8.085937500000000000e-01	7.382812500000000000e-01	8.867187500000000000e-01	9.296875000000000000e-01	9.296875000000000000e-01
8.476562500000000000e-01	9.960937500000000000e-01	6.679687500000000000e-01	7.968750000000000000e-01	1.000000000000000000e+00	8.984375000000000000e-01	7.812500000000000000e-01	8.125000000000000000e-01
9.765625000000000000e-01	6.718750000000000000e-01	8.632812500000000000e-01	9.062500000000000000e-01	1.007812500000000000e+00	9.179687500000000000e-01	9.531250000000000000e-01	9.492187500000000000e-01
9.726562500000000000e-01	6.093750000000000000e-01	1.000000000000000000e+00	7.265625000000000000e-01	9.296875000000000000e-01	1.007812500000000000e+00	9.882812500000000000e-01	7.968750000000000000e-01
9.179687500000000000e-01	9.687500000000000000e-01	7.187500000000000000e-01	1.000000000000000000e+00	9.648437500000000000e-01	9.140625000000000000e-01	8.750000000000000000e-01	8.984375000000000000e-01
7.890625000000000000e-01	8.750000000000000000e-01	9.023437500000000000e-01	8.515625000000000000e-01	9.414062500000000000e-01	1.000000000000000000e+00	8.750000000000000000e-01	9.726562500000000000e-01
7.656250000000000000e-01	6.679687500000000000e-01	8.242187500000000000e-01	4.628906250000000000e-01	1.000000000000000000e+00	9.062500000000000000e-01	9.062500000000000000e-01	9.648437500000000000e-01
6.250000000000000000e-01	2.617187500000000000e-01	9.726562500000000000e-01	9.531250000000000000e-01	8.085937500000000000e-01	9.062500000000000000e-01	8.515625000000000000e-01	1.000000000000000000e+00
6.875000000000000000e-01	9.062500000000000000e-01	8.984375000000000000e-01	7.812500000000000000e-01	7.500000000000000000e-01	5.273437500000000000e-01	6.640625000000000000e-01	9.921875000000000000e-01
8.554687500000000000e-01	5.429687500000000000e-01	5.859375000000000000e-01	9.453125000000000000e-01	7.304687500000000000e-01	9.101562500000000000e-01	9.687500000000000000e-01	1.000000000000000000e+00
5.937500000000000000e-01	9.218750000000000000e-01	5.664062500000000000e-01	8.671875000000000000e-01	8.085937500000000000e-01	1.000000000000000000e+00	9.648437500000000000e-01	7.734375000000000000e-01
3.554687500000000000e-01	8.867187500000000000e-01	6.210937500000000000e-01	4.843750000000000000e-01	1.000000000000000000e+00	4.628906250000000000e-01	8.515625000000000000e-01	8.945312500000000000e-01
1.000000000000000000e+00	9.140625000000000000e-01	7.958984375000000000e-02	4.882812500000000000e-01	7.812500000000000000e-01	7.812500000000000000e-01	1.000000000000000000e+00	3.671875000000000000e-01
1.000000000000000000e+00	8.242187500000000000e-01	8.320312500000000000e-01	9.843750000000000000e-01	9.257812500000000000e-01	8.789062500000000000e-01	8.203125000000000000e-01	8.906250000000000000e-01
