8.046875000000000000e-01	-7.514953613281250000e-04	-1.052856445312500000e-03	3.867187500000000000e-01	9.531250000000000000e-01	7.382812500000000000e-01	4.804687500000000000e-01	7.773437500000000000e-01
9.101562500000000000e-01	7.109375000000000000e-01	6.992187500000000000e-01	5.156250000000000000e-01	8.828125000000000000e-01	8.789062500000000000e-01	8.242187500000000000e-01	9.062500000000000000e-01
6.523437500000000000e-01	7.265625000000000000e-01	6.796875000000000000e-01	8.554687500000000000e-01	9.179687500000000000e-01	9.218750000000000000e-01	8.750000000000000000e-01	9.531250000000000000e-01
8.164062500000000000e-01	8.710937500000000000e-01	6.757812500000000000e-01	8.046875000000000000e-01	1.000000000000000000e+00	9.179687500000000000e-01	1.000000000000000000e+00	9.804687500000000000e-01
-7.867813110351562500e-05	1.572265625000000000e-01	-1.335144042968750000e-03	4.433593750000000000e-01	8.515625000000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	8.281250000000000000e-01
-4.863739013671875000e-04	8.750000000000000000e-01	8.554687500000000000e-01	6.054687500000000000e-01	5.078125000000000000e-01	7.617187500000000000e-01	8.750000000000000000e-01	1.000000000000000000e+00
9.335937500000000000e-01	-1.853942871093750000e-03	2.812500000000000000e-01	7.812500000000000000e-01	6.835937500000000000e-01	9.804687500000000000e-01	8.593750000000000000e-01	9.023437500000000000e-01
9.960937500000000000e-01	4.355468750000000000e-01	8.437500000000000000e-01	9.140625000000000000e-01	7.421875000000000000e-01	7.304687500000000000e-01	1.007812500000000000e+00	6.640625000000000000e-01
8.867187500000000000e-01	8.007812500000000000e-01	1.000000000000000000e+00	4.218750000000000000e-01	9.726562500000000000e-01	7.070312500000000000e-01	9.218750000000000000e-01	9.296875000000000000e-01
4.589843750000000000e-01	7.382812500000000000e-01	7.734375000000000000e-01	8.828125000000000000e-01	9.882812500000000000e-01	9.414062500000000000e-01	6.835937500000000000e-01	9.531250000000000000e-01
7.265625000000000000e-01	2.216796875000000000e-01	6.289062500000000000e-01	3.359375000000000000e-01	9.218750000000000000e-01	7.187500000000000000e-01	7.187500000000000000e-01	9.140625000000000000e-01
4.492187500000000000e-01	8.085937500000000000e-01	3.613281250000000000e-01	9.375000000000000000e-01	1.000000000000000000e+00	7.773437500000000000e-01	9.453125000000000000e-01	8.671875000000000000e-01
8.984375000000000000e-01	5.117187500000000000e-01	8.554687500000000000e-01	4.863281250000000000e-01	8.164062500000000000e-01	9.179687500000000000e-01	8.945312500000000000e-01	7.812500000000000000e-01
6.992187500000000000e-01	5.625000000000000000e-01	8.476562500000000000e-01	9.531250000000000000e-01	9.843750000000000000e-01	9.960937500000000000e-01	9.453125000000000000e-01	9.023437500000000000e-01
8.593750000000000000e-01	8.007812500000000000e-02	9.453125000000000000e-01	5.390625000000000000e-01	9.531250000000000000e-01	9.140625000000000000e-01	1.000000000000000000e+00	7.539062500000000000e-01
1.240234375000000000e-01	7.460937500000000000e-01	8.710937500000000000e-01	8.437500000000000000e-01	8.281250000000000000e-01	6.171875000000000000e-01	8.320312500000000000e-01	1.007812500000000000e+00
9.335937500000000000e-01	5.310058593750000000e-03	1.992187500000000000e-01	8.515625000000000000e-01	5.195312500000000000e-01	9.687500000000000000e-01	9.453125000000000000e-01	9.804687500000000000e-01
2.128906250000000000e-01	9.882812500000000000e-01	5.322265625000000000e-02	5.664062500000000000e-01	6.953125000000000000e-01	1.000000000000000000e+00	7.656250000000000000e-01	8.320312500000000000e-01
2.490234375000000000e-01	5.156250000000000000e-01	5.742187500000000000e-01	3.515625000000000000e-02	1.000000000000000000e+00	6.523437500000000000e-01	9.921875000000000000e-01	9.804687500000000000e-01
3.750000000000000000e-01	8.710937500000000000e-01	-1.739501953125000000e-03	7.500000000000000000e-01	8.398437500000000000e-01	7.226562500000000000e-01	1.000000000000000000e+00	3.105468750000000000e-01
9.765625000000000000e-01	7.109375000000000000e-01	7.382812500000000000e-01	7.929687500000000000e-01	9.335937500000000000e-01	7.500000000000000000e-01	9.179687500000000000e-01	9.218750000000000000e-01
6.523437500000000000e-01	1.435546875000000000e-01	8.437500000000000000e-01	2.539062500000000000e-01	1.000000000000000000e+00	9.062500000000000000e-01	1.000000000000000000e+00	9.453125000000000000e-01
5.429687500000000000e-01	5.859375000000000000e-01	-1.640319824218750000e-04	8.398437500000000000e-01	9.492187500000000000e-01	8.710937500000000000e-01	9.609375000000000000e-01	8.632812500000000000e-01
-2.304077148437500000e-03	-9.155273437500000000e-04	6.718750000000000000e-01	-1.350402832031250000e-03	9.687500000000000000e-01	9.062500000000000000e-01	6.562500000000000000e-01	6.445312500000000000e-01
6.828308105468750000e-04	5.273437500000000000e-01	-1.075744628906250000e-03	-6.523132324218750000e-04	9.531250000000000000e-01	1.007812500000000000e+00	7.031250000000000000e-01	8.007812500000000000e-01
