5.039062500000000000e-01	4.746093750000000000e-01	6.132812500000000000e-01	4.785156250000000000e-01
1.147460937500000000e-01	5.390625000000000000e-01	5.117187500000000000e-01	5.976562500000000000e-01
6.875000000000000000e-01	9.257812500000000000e-01	7.382812500000000000e-01	9.843750000000000000e-01
9.257812500000000000e-01	7.578125000000000000e-01	7.539062500000000000e-01	6.132812500000000000e-01
1.000000000000000000e+00	5.234375000000000000e-01	1.007812500000000000e+00	6.875000000000000000e-01
7.578125000000000000e-01	9.609375000000000000e-01	6.250000000000000000e-01	5.546875000000000000e-01
4.707031250000000000e-01	9.726562500000000000e-01	7.968750000000000000e-01	4.863281250000000000e-01
7.265625000000000000e-01	6.406250000000000000e-01	1.000000000000000000e+00	4.394531250000000000e-01
5.781250000000000000e-01	8.750000000000000000e-01	1.000000000000000000e+00	5.781250000000000000e-01
9.531250000000000000e-01	9.687500000000000000e-01	1.007812500000000000e+00	7.578125000000000000e-01
1.000000000000000000e+00	4.863281250000000000e-01	1.000000000000000000e+00	9.765625000000000000e-01
7.734375000000000000e-01	1.007812500000000000e+00	7.109375000000000000e-01	6.640625000000000000e-01
3.476562500000000000e-01	5.898437500000000000e-01	9.648437500000000000e-01	8.632812500000000000e-01
5.703125000000000000e-01	9.843750000000000000e-01	9.765625000000000000e-01	9.765625000000000000e-01
1.000000000000000000e+00	4.023437500000000000e-01	6.914062500000000000e-01	4.550781250000000000e-01
2.773437500000000000e-01	4.003906250000000000e-01	4.824218750000000000e-01	7.226562500000000000e-01
9.453125000000000000e-01	1.007812500000000000e+00	3.339843750000000000e-01	1.007812500000000000e+00
1.007812500000000000e+00	-2.441406250000000000e-03	5.078125000000000000e-01	8.593750000000000000e-01
8.125000000000000000e-01	6.835937500000000000e-01	9.765625000000000000e-01	6.953125000000000000e-01
3.906250000000000000e-01	-7.995605468750000000e-03	5.117187500000000000e-01	9.140625000000000000e-01
1.007812500000000000e+00	1.000000000000000000e+00	1.007812500000000000e+00	8.867187500000000000e-01
9.023437500000000000e-01	3.886718750000000000e-01	-5.065917968750000000e-03	3.261718750000000000e-01
1.552734375000000000e-01	4.453125000000000000e-01	8.671875000000000000e-01	6.914062500000000000e-01
5.507812500000000000e-01	4.707031250000000000e-01	6.132812500000000000e-01	-5.126953125000000000e-03
1.007812500000000000e+00	1.007812500000000000e+00	5.273437500000000000e-01	3.593750000000000000e-01
-4.058837890625000000e-03	1.000000000000000000e+00	4.257812500000000000e-01	1.142578125000000000e-01
1.007812500000000000e+00	7.929687500000000000e-01	8.789062500000000000e-01	1.914062500000000000e-01
8.125000000000000000e-01	1.007812500000000000e+00	6.757812500000000000e-01	1.007812500000000000e+00
